,level_0,index,Unnamed: 0,Subject,Tissue,VGene,All,All_N,All_S,CDR1,CDR1_N,CDR1_S,CDR2,CDR2_N,CDR2_S,CDR1_len,CDR2_len,FR1_FR3_len,14aa_CDR1,All_mut,All_N_mut,All_S_mut,CDR1_mut,CDR1_N_mut,CDR1_S_mut,CDR2_mut,CDR2_N_mut,CDR2_S_mut,Dn/Ds_CDR1,Dn/Ds_All
813,27395,27477,27477,sloth-bear,spleen,sloth_bear_IGLV_23,30,27,3,5,3,2,2,2,0,42,9,285,14 aa CDR1,0.10526315789473684,0.09473684210526316,0.010526315789473684,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.2222222222222222,0.2222222222222222,0.0,0.75,4.5
814,27430,27512,27512,sloth-bear,spleen,sloth_bear_IGLV_23,26,21,5,3,3,0,1,1,0,42,9,286,14 aa CDR1,0.09090909090909091,0.07342657342657342,0.017482517482517484,0.07142857142857142,0.07142857142857142,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.0999999999999996
815,27465,27548,27548,sloth-bear,spleen,sloth_bear_IGLV_23,20,17,3,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.06993006993006994,0.05944055944055944,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.8333333333333335
816,27478,27561,27561,sloth-bear,spleen,sloth_bear_IGLV_23,55,41,14,13,12,1,2,1,1,42,9,286,14 aa CDR1,0.19230769230769232,0.14335664335664336,0.04895104895104895,0.30952380952380953,0.2857142857142857,0.023809523809523808,0.2222222222222222,0.1111111111111111,0.1111111111111111,6.0,1.4642857142857144
817,27492,27575,27575,sloth-bear,spleen,sloth_bear_IGLV_23,16,14,2,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.055944055944055944,0.04895104895104895,0.006993006993006993,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,3.4999999999999996
818,27530,27613,27613,sloth-bear,spleen,sloth_bear_IGLV_23,42,34,8,9,8,1,2,1,1,42,9,286,14 aa CDR1,0.14685314685314685,0.11888111888111888,0.027972027972027972,0.21428571428571427,0.19047619047619047,0.023809523809523808,0.2222222222222222,0.1111111111111111,0.1111111111111111,4.0,2.125
819,27620,27703,27703,sloth-bear,spleen,sloth_bear_IGLV_23,21,19,2,3,3,0,2,2,0,42,9,286,14 aa CDR1,0.07342657342657342,0.06643356643356643,0.006993006993006993,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,4.75
820,27674,27757,27757,sloth-bear,spleen,sloth_bear_IGLV_23,39,26,13,4,3,1,0,0,0,42,9,286,14 aa CDR1,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0,1.5,1.0
821,27675,27758,27758,sloth-bear,spleen,sloth_bear_IGLV_23,35,26,9,4,3,1,1,1,0,42,9,287,14 aa CDR1,0.12195121951219512,0.09059233449477352,0.0313588850174216,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.4444444444444444
822,27676,27759,27759,sloth-bear,spleen,sloth_bear_IGLV_23,36,25,11,5,3,2,0,0,0,42,9,286,14 aa CDR1,0.1258741258741259,0.08741258741258741,0.038461538461538464,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.0,0.0,0.0,0.75,1.1363636363636362
823,27677,27760,27760,sloth-bear,spleen,sloth_bear_IGLV_23,35,26,9,4,3,1,1,1,0,42,9,287,14 aa CDR1,0.12195121951219512,0.09059233449477352,0.0313588850174216,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.4444444444444444
824,27705,27788,27788,sloth-bear,spleen,sloth_bear_IGLV_23,40,27,13,9,8,1,3,2,1,42,9,286,14 aa CDR1,0.13986013986013987,0.0944055944055944,0.045454545454545456,0.21428571428571427,0.19047619047619047,0.023809523809523808,0.3333333333333333,0.2222222222222222,0.1111111111111111,4.0,1.0384615384615385
825,27721,27804,27804,sloth-bear,spleen,sloth_bear_IGLV_23,31,23,8,3,2,1,2,2,0,42,9,286,14 aa CDR1,0.10839160839160839,0.08041958041958042,0.027972027972027972,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.2222222222222222,0.2222222222222222,0.0,1.0,1.4374999999999998
826,27746,27829,27829,sloth-bear,spleen,sloth_bear_IGLV_23,20,19,1,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.06993006993006994,0.06643356643356643,0.0034965034965034965,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,9.5
827,27820,27903,27903,sloth-bear,spleen,sloth_bear_IGLV_23,25,20,5,1,1,0,1,0,1,42,9,285,14 aa CDR1,0.08771929824561403,0.07017543859649122,0.017543859649122806,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.0,0.1111111111111111,,2.0
828,27844,27927,27927,sloth-bear,spleen,sloth_bear_IGLV_23,18,15,3,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.06293706293706294,0.05244755244755245,0.01048951048951049,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,2.5
829,27968,28052,28052,sloth-bear,spleen,sloth_bear_IGLV_23,17,16,1,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.05944055944055944,0.055944055944055944,0.0034965034965034965,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,8.0
830,27970,28054,28054,sloth-bear,spleen,sloth_bear_IGLV_23,28,21,7,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.0979020979020979,0.07342657342657342,0.024475524475524476,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.5
831,27988,28072,28072,sloth-bear,spleen,sloth_bear_IGLV_23,35,29,6,9,8,1,3,3,0,42,9,286,14 aa CDR1,0.12237762237762238,0.10139860139860139,0.02097902097902098,0.21428571428571427,0.19047619047619047,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.0,2.416666666666666
832,28005,28089,28089,sloth-bear,spleen,sloth_bear_IGLV_23,20,16,4,3,2,1,0,0,0,42,9,285,14 aa CDR1,0.07017543859649122,0.056140350877192984,0.014035087719298246,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,1.0,2.0
833,28015,28099,28099,sloth-bear,spleen,sloth_bear_IGLV_23,25,22,3,2,2,0,2,2,0,42,9,285,14 aa CDR1,0.08771929824561403,0.07719298245614035,0.010526315789473684,0.047619047619047616,0.047619047619047616,0.0,0.2222222222222222,0.2222222222222222,0.0,,3.6666666666666665
834,28030,28114,28114,sloth-bear,spleen,sloth_bear_IGLV_23,49,40,9,10,9,1,3,3,0,42,9,286,14 aa CDR1,0.17132867132867133,0.13986013986013987,0.03146853146853147,0.23809523809523808,0.21428571428571427,0.023809523809523808,0.3333333333333333,0.3333333333333333,0.0,4.5,2.222222222222222
835,28046,28130,28130,sloth-bear,spleen,sloth_bear_IGLV_23,13,12,1,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.045454545454545456,0.04195804195804196,0.0034965034965034965,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,6.0
836,28090,28174,28174,sloth-bear,spleen,sloth_bear_IGLV_23,21,19,2,2,2,0,1,1,0,42,9,286,14 aa CDR1,0.07342657342657342,0.06643356643356643,0.006993006993006993,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,4.75
837,28099,28183,28183,sloth-bear,spleen,sloth_bear_IGLV_23,26,19,7,4,3,1,2,2,0,42,9,285,14 aa CDR1,0.0912280701754386,0.06666666666666667,0.02456140350877193,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.2222222222222222,0.2222222222222222,0.0,1.5,1.357142857142857
838,28131,28215,28215,sloth-bear,spleen,sloth_bear_IGLV_23,26,21,5,5,4,1,0,0,0,42,9,286,14 aa CDR1,0.09090909090909091,0.07342657342657342,0.017482517482517484,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.0,0.0,0.0,2.0,2.0999999999999996
839,28251,28335,28335,sloth-bear,spleen,sloth_bear_IGLV_23,19,17,2,2,2,0,0,0,0,42,9,286,14 aa CDR1,0.06643356643356643,0.05944055944055944,0.006993006993006993,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,4.25
840,28302,28387,28387,sloth-bear,spleen,sloth_bear_IGLV_23,21,17,4,2,2,0,2,2,0,42,9,286,14 aa CDR1,0.07342657342657342,0.05944055944055944,0.013986013986013986,0.047619047619047616,0.047619047619047616,0.0,0.2222222222222222,0.2222222222222222,0.0,,2.125
841,28370,28455,28455,sloth-bear,spleen,sloth_bear_IGLV_23,23,16,7,1,1,0,5,4,1,42,9,286,14 aa CDR1,0.08041958041958042,0.055944055944055944,0.024475524475524476,0.023809523809523808,0.023809523809523808,0.0,0.5555555555555556,0.4444444444444444,0.1111111111111111,,1.142857142857143
842,28376,28461,28461,sloth-bear,spleen,sloth_bear_IGLV_23,36,27,9,7,6,1,0,0,0,42,9,286,14 aa CDR1,0.1258741258741259,0.0944055944055944,0.03146853146853147,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.0,0.0,0.0,3.0,1.5
843,28415,28500,28500,sloth-bear,spleen,sloth_bear_IGLV_23,24,22,2,1,1,0,1,1,0,42,9,286,14 aa CDR1,0.08391608391608392,0.07692307692307693,0.006993006993006993,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,5.5
844,28431,28516,28516,sloth-bear,spleen,sloth_bear_IGLV_23,23,16,7,4,4,0,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.055944055944055944,0.024475524475524476,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,,1.142857142857143
845,28440,28525,28525,sloth-bear,spleen,sloth_bear_IGLV_23,20,20,0,2,2,0,2,2,0,42,9,285,14 aa CDR1,0.07017543859649122,0.07017543859649122,0.0,0.047619047619047616,0.047619047619047616,0.0,0.2222222222222222,0.2222222222222222,0.0,,
846,28525,28611,28611,sloth-bear,spleen,sloth_bear_IGLV_23,28,21,7,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.0979020979020979,0.07342657342657342,0.024475524475524476,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,1.5
847,28551,28637,28637,sloth-bear,spleen,sloth_bear_IGLV_23,19,18,1,1,1,0,0,0,0,42,9,285,14 aa CDR1,0.06666666666666667,0.06315789473684211,0.0035087719298245615,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,9.0
848,28586,28673,28673,sloth-bear,spleen,sloth_bear_IGLV_23,28,22,6,1,1,0,0,0,0,42,9,285,14 aa CDR1,0.09824561403508772,0.07719298245614035,0.021052631578947368,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,1.8333333333333333
849,28662,28749,28749,sloth-bear,spleen,sloth_bear_IGLV_23,10,5,5,0,0,0,1,1,0,42,9,286,14 aa CDR1,0.03496503496503497,0.017482517482517484,0.017482517482517484,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,,0.5
850,28665,28752,28752,sloth-bear,spleen,sloth_bear_IGLV_23,20,16,4,2,1,1,0,0,0,42,9,287,14 aa CDR1,0.06968641114982578,0.05574912891986063,0.013937282229965157,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.5,2.0
851,28684,28771,28771,sloth-bear,spleen,sloth_bear_IGLV_23,8,8,0,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.027972027972027972,0.027972027972027972,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,
852,28696,28783,28783,sloth-bear,spleen,sloth_bear_IGLV_23,13,11,2,0,0,0,1,1,0,42,9,286,14 aa CDR1,0.045454545454545456,0.038461538461538464,0.006993006993006993,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.75
853,28749,28836,28836,sloth-bear,spleen,sloth_bear_IGLV_23,26,21,5,4,4,0,1,1,0,42,9,286,14 aa CDR1,0.09090909090909091,0.07342657342657342,0.017482517482517484,0.09523809523809523,0.09523809523809523,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.0999999999999996
854,28768,28855,28855,sloth-bear,spleen,sloth_bear_IGLV_23,11,9,2,0,0,0,0,0,0,42,9,286,14 aa CDR1,0.038461538461538464,0.03146853146853147,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,,2.25
855,28853,28940,28940,sloth-bear,spleen,sloth_bear_IGLV_23,29,22,7,4,3,1,1,1,0,42,9,285,14 aa CDR1,0.10175438596491228,0.07719298245614035,0.02456140350877193,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.5714285714285712
856,28875,28962,28962,sloth-bear,spleen,sloth_bear_IGLV_23,36,27,9,4,3,1,1,1,0,42,9,284,14 aa CDR1,0.1267605633802817,0.09507042253521127,0.03169014084507042,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,1.5
857,28926,29014,29014,sloth-bear,spleen,sloth_bear_IGLV_23,29,26,3,5,3,2,2,2,0,42,9,285,14 aa CDR1,0.10175438596491228,0.0912280701754386,0.010526315789473684,0.11904761904761904,0.07142857142857142,0.047619047619047616,0.2222222222222222,0.2222222222222222,0.0,0.75,4.333333333333333
858,28975,29064,29064,sloth-bear,spleen,sloth_bear_IGLV_23,30,26,4,6,6,0,2,2,0,42,9,287,14 aa CDR1,0.10452961672473868,0.09059233449477352,0.013937282229965157,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.2222222222222222,0.0,,3.2499999999999996
859,28994,29084,29084,sloth-bear,spleen,sloth_bear_IGLV_23,17,16,1,2,2,0,0,0,0,42,9,285,14 aa CDR1,0.05964912280701754,0.056140350877192984,0.0035087719298245615,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,8.0
860,29025,29115,29115,sloth-bear,spleen,sloth_bear_IGLV_23,33,27,6,5,5,0,2,1,1,42,9,286,14 aa CDR1,0.11538461538461539,0.0944055944055944,0.02097902097902098,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,2.25
861,29034,29124,29124,sloth-bear,spleen,sloth_bear_IGLV_23,32,23,9,6,6,0,2,1,1,42,9,286,14 aa CDR1,0.11188811188811189,0.08041958041958042,0.03146853146853147,0.14285714285714285,0.14285714285714285,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.2777777777777777
862,29037,29127,29127,sloth-bear,spleen,sloth_bear_IGLV_23,26,23,3,0,0,0,2,2,0,42,9,286,14 aa CDR1,0.09090909090909091,0.08041958041958042,0.01048951048951049,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,,3.833333333333333
863,29040,29130,29130,sloth-bear,spleen,sloth_bear_IGLV_23,33,27,6,8,8,0,2,1,1,42,9,285,14 aa CDR1,0.11578947368421053,0.09473684210526316,0.021052631578947368,0.19047619047619047,0.19047619047619047,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,2.25
864,29122,29212,29212,sloth-bear,spleen,sloth_bear_IGLV_23,16,15,1,2,2,0,0,0,0,42,9,285,14 aa CDR1,0.056140350877192984,0.05263157894736842,0.0035087719298245615,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,7.5
865,29125,29215,29215,sloth-bear,spleen,sloth_bear_IGLV_23,43,36,7,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.15034965034965034,0.1258741258741259,0.024475524475524476,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,2.5714285714285716
866,29147,29237,29237,sloth-bear,spleen,sloth_bear_IGLV_23,29,19,10,2,1,1,1,0,1,42,9,285,14 aa CDR1,0.10175438596491228,0.06666666666666667,0.03508771929824561,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.1111111111111111,0.0,0.1111111111111111,0.5,0.9500000000000001
867,29202,29292,29292,sloth-bear,spleen,sloth_bear_IGLV_23,33,26,7,5,5,0,3,2,1,42,9,285,14 aa CDR1,0.11578947368421053,0.0912280701754386,0.02456140350877193,0.11904761904761904,0.11904761904761904,0.0,0.3333333333333333,0.2222222222222222,0.1111111111111111,,1.857142857142857
868,29310,29400,29400,sloth-bear,spleen,sloth_bear_IGLV_23,20,17,3,3,1,2,0,0,0,42,9,285,14 aa CDR1,0.07017543859649122,0.05964912280701754,0.010526315789473684,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.0,0.0,0.0,0.25,2.8333333333333335
869,29358,29448,29448,sloth-bear,spleen,sloth_bear_IGLV_23,25,19,6,3,3,0,2,2,0,42,9,286,14 aa CDR1,0.08741258741258741,0.06643356643356643,0.02097902097902098,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,1.5833333333333333
870,29387,29477,29477,sloth-bear,spleen,sloth_bear_IGLV_23,37,22,15,6,6,0,1,1,0,42,9,286,14 aa CDR1,0.12937062937062938,0.07692307692307693,0.05244755244755245,0.14285714285714285,0.14285714285714285,0.0,0.1111111111111111,0.1111111111111111,0.0,,0.7333333333333334
871,29391,29481,29481,sloth-bear,spleen,sloth_bear_IGLV_23,23,17,6,1,1,0,5,4,1,42,9,286,14 aa CDR1,0.08041958041958042,0.05944055944055944,0.02097902097902098,0.023809523809523808,0.023809523809523808,0.0,0.5555555555555556,0.4444444444444444,0.1111111111111111,,1.4166666666666667
872,29405,29495,29495,sloth-bear,spleen,sloth_bear_IGLV_23,22,21,1,5,5,0,0,0,0,42,9,286,14 aa CDR1,0.07692307692307693,0.07342657342657342,0.0034965034965034965,0.11904761904761904,0.11904761904761904,0.0,0.0,0.0,0.0,,10.499999999999998
873,29449,29539,29539,sloth-bear,spleen,sloth_bear_IGLV_23,47,33,14,7,6,1,2,2,0,42,9,285,14 aa CDR1,0.1649122807017544,0.11578947368421053,0.04912280701754386,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.2222222222222222,0.2222222222222222,0.0,3.0,1.1785714285714284
874,29477,29568,29568,sloth-bear,spleen,sloth_bear_IGLV_23,37,25,12,5,5,0,2,1,1,42,9,286,14 aa CDR1,0.12937062937062938,0.08741258741258741,0.04195804195804196,0.11904761904761904,0.11904761904761904,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,,1.0416666666666665
875,29512,29603,29603,sloth-bear,spleen,sloth_bear_IGLV_23,23,20,3,4,3,1,1,1,0,42,9,286,14 aa CDR1,0.08041958041958042,0.06993006993006994,0.01048951048951049,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,1.5,3.333333333333333
876,29606,29697,29697,sloth-bear,spleen,sloth_bear_IGLV_23,18,15,3,2,2,0,0,0,0,42,9,285,14 aa CDR1,0.06315789473684211,0.05263157894736842,0.010526315789473684,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,,2.5
877,29608,29699,29699,sloth-bear,spleen,sloth_bear_IGLV_23,31,23,8,8,6,2,1,1,0,42,9,286,14 aa CDR1,0.10839160839160839,0.08041958041958042,0.027972027972027972,0.19047619047619047,0.14285714285714285,0.047619047619047616,0.1111111111111111,0.1111111111111111,0.0,1.5,1.4374999999999998
878,29616,29707,29707,sloth-bear,spleen,sloth_bear_IGLV_23,32,22,10,8,7,1,2,2,0,42,9,286,14 aa CDR1,0.11188811188811189,0.07692307692307693,0.03496503496503497,0.19047619047619047,0.16666666666666666,0.023809523809523808,0.2222222222222222,0.2222222222222222,0.0,3.5,1.1
879,29626,29717,29717,sloth-bear,spleen,sloth_bear_IGLV_23,40,30,10,6,5,1,2,1,1,42,9,286,14 aa CDR1,0.13986013986013987,0.1048951048951049,0.03496503496503497,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.2222222222222222,0.1111111111111111,0.1111111111111111,2.5,1.5
880,29627,29718,29718,sloth-bear,spleen,sloth_bear_IGLV_23,18,16,2,3,3,0,2,2,0,42,9,288,14 aa CDR1,0.0625,0.05555555555555555,0.006944444444444444,0.07142857142857142,0.07142857142857142,0.0,0.2222222222222222,0.2222222222222222,0.0,,4.0
881,29662,29753,29753,sloth-bear,spleen,sloth_bear_IGLV_23,22,16,6,0,0,0,0,0,0,42,9,287,14 aa CDR1,0.07665505226480836,0.05574912891986063,0.020905923344947737,0.0,0.0,0.0,0.0,0.0,0.0,,1.3333333333333333
882,29679,29770,29770,sloth-bear,spleen,sloth_bear_IGLV_23,33,21,12,5,2,3,0,0,0,42,9,286,14 aa CDR1,0.11538461538461539,0.07342657342657342,0.04195804195804196,0.11904761904761904,0.047619047619047616,0.07142857142857142,0.0,0.0,0.0,0.3333333333333333,0.8749999999999999
883,29710,29801,29801,sloth-bear,spleen,sloth_bear_IGLV_23,24,16,8,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.08391608391608392,0.055944055944055944,0.027972027972027972,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,1.0
884,29711,29802,29802,sloth-bear,spleen,sloth_bear_IGLV_23,27,22,5,2,2,0,1,1,0,42,9,288,14 aa CDR1,0.09375,0.0763888888888889,0.017361111111111112,0.047619047619047616,0.047619047619047616,0.0,0.1111111111111111,0.1111111111111111,0.0,,2.2
885,29811,29902,29902,sloth-bear,spleen,sloth_bear_IGLV_23,29,20,9,2,1,1,0,0,0,42,9,286,14 aa CDR1,0.10139860139860139,0.06993006993006994,0.03146853146853147,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.5,1.111111111111111
886,29976,30067,30067,sloth-bear,spleen,sloth_bear_IGLV_23,24,19,5,1,1,0,1,0,1,42,9,285,14 aa CDR1,0.08421052631578947,0.06666666666666667,0.017543859649122806,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.0,0.1111111111111111,,1.9000000000000001
887,30275,30367,30367,sloth-bear,spleen,sloth_bear_IGLV_23,28,20,8,5,4,1,1,1,0,42,9,285,14 aa CDR1,0.09824561403508772,0.07017543859649122,0.028070175438596492,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,2.0,1.25
888,30387,30479,30479,sloth-bear,spleen,sloth_bear_IGLV_23,14,11,3,1,1,0,1,1,0,42,9,286,14 aa CDR1,0.04895104895104895,0.038461538461538464,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.8333333333333333
889,30420,30512,30512,sloth-bear,spleen,sloth_bear_IGLV_23,30,19,11,5,2,3,0,0,0,42,9,286,14 aa CDR1,0.1048951048951049,0.06643356643356643,0.038461538461538464,0.11904761904761904,0.047619047619047616,0.07142857142857142,0.0,0.0,0.0,0.3333333333333333,0.8636363636363635
890,30457,30549,30549,sloth-bear,spleen,sloth_bear_IGLV_23,31,22,9,2,2,0,3,3,0,42,9,285,14 aa CDR1,0.10877192982456141,0.07719298245614035,0.031578947368421054,0.047619047619047616,0.047619047619047616,0.0,0.3333333333333333,0.3333333333333333,0.0,,1.222222222222222
891,30464,30556,30556,sloth-bear,spleen,sloth_bear_IGLV_23,25,19,6,0,0,0,1,1,0,42,9,286,14 aa CDR1,0.08741258741258741,0.06643356643356643,0.02097902097902098,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,,1.5833333333333333
892,30521,30613,30613,sloth-bear,spleen,sloth_bear_IGLV_23,26,21,5,2,2,0,2,2,0,42,9,286,14 aa CDR1,0.09090909090909091,0.07342657342657342,0.017482517482517484,0.047619047619047616,0.047619047619047616,0.0,0.2222222222222222,0.2222222222222222,0.0,,2.0999999999999996
893,30615,30707,30707,sloth-bear,spleen,sloth_bear_IGLV_23,23,20,3,7,6,1,0,0,0,42,9,286,14 aa CDR1,0.08041958041958042,0.06993006993006994,0.01048951048951049,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.0,0.0,0.0,3.0,3.333333333333333
894,30635,30727,30727,sloth-bear,spleen,sloth_bear_IGLV_23,26,23,3,5,5,0,1,1,0,42,9,286,14 aa CDR1,0.09090909090909091,0.08041958041958042,0.01048951048951049,0.11904761904761904,0.11904761904761904,0.0,0.1111111111111111,0.1111111111111111,0.0,,3.833333333333333
895,30639,30731,30731,sloth-bear,spleen,sloth_bear_IGLV_23,37,24,13,6,5,1,2,1,1,42,9,287,14 aa CDR1,0.1289198606271777,0.08362369337979095,0.04529616724738676,0.14285714285714285,0.11904761904761904,0.023809523809523808,0.2222222222222222,0.1111111111111111,0.1111111111111111,2.5,0.9230769230769234
896,30648,30740,30740,sloth-bear,spleen,sloth_bear_IGLV_23,32,25,7,8,7,1,1,1,0,42,9,286,14 aa CDR1,0.11188811188811189,0.08741258741258741,0.024475524475524476,0.19047619047619047,0.16666666666666666,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,3.5,1.7857142857142858
897,30672,30764,30764,sloth-bear,spleen,sloth_bear_IGLV_23,21,19,2,2,2,0,2,2,0,42,9,286,14 aa CDR1,0.07342657342657342,0.06643356643356643,0.006993006993006993,0.047619047619047616,0.047619047619047616,0.0,0.2222222222222222,0.2222222222222222,0.0,,4.75
898,30673,30765,30765,sloth-bear,spleen,sloth_bear_IGLV_23,31,23,8,7,7,0,3,3,0,42,9,287,14 aa CDR1,0.10801393728222997,0.08013937282229965,0.027874564459930314,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,,1.4374999999999998
899,30751,30843,30843,sloth-bear,spleen,sloth_bear_IGLV_23,36,26,10,5,4,1,1,1,0,42,9,285,14 aa CDR1,0.12631578947368421,0.0912280701754386,0.03508771929824561,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,2.0,1.3000000000000003
900,30777,30869,30869,sloth-bear,spleen,sloth_bear_IGLV_23,29,20,9,4,3,1,0,0,0,42,9,286,14 aa CDR1,0.10139860139860139,0.06993006993006994,0.03146853146853147,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.0,0.0,0.0,1.5,1.111111111111111
901,30778,30870,30870,sloth-bear,spleen,sloth_bear_IGLV_23,29,22,7,5,4,1,1,1,0,42,9,285,14 aa CDR1,0.10175438596491228,0.07719298245614035,0.02456140350877193,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.1111111111111111,0.1111111111111111,0.0,2.0,1.5714285714285712
902,30807,30899,30899,sloth-bear,spleen,sloth_bear_IGLV_23,27,25,2,6,6,0,1,1,0,42,9,285,14 aa CDR1,0.09473684210526316,0.08771929824561403,0.007017543859649123,0.14285714285714285,0.14285714285714285,0.0,0.1111111111111111,0.1111111111111111,0.0,,6.25
903,30861,30953,30953,sloth-bear,spleen,sloth_bear_IGLV_23,24,19,5,3,3,0,0,0,0,42,9,286,14 aa CDR1,0.08391608391608392,0.06643356643356643,0.017482517482517484,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,,1.9
904,30880,30972,30972,sloth-bear,spleen,sloth_bear_IGLV_23,39,26,13,10,9,1,3,2,1,42,9,286,14 aa CDR1,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.23809523809523808,0.21428571428571427,0.023809523809523808,0.3333333333333333,0.2222222222222222,0.1111111111111111,4.5,1.0
905,30881,30973,30973,sloth-bear,spleen,sloth_bear_IGLV_23,16,13,3,1,1,0,0,0,0,42,9,286,14 aa CDR1,0.055944055944055944,0.045454545454545456,0.01048951048951049,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.0,,2.1666666666666665
